October 2008 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AR-079,Lincoln County,Arkansas,61.8,34,-1.6,63.4
AR-081,Little River County,Arkansas,61.9,26,-1.9,63.8
AR-083,Logan County,Arkansas,59.7,31,-2.1,61.8
AR-085,Lonoke County,Arkansas,61.3,37,-1.5,62.8
AR-087,Madison County,Arkansas,56.6,34,-2,58.6
AR-089,Marion County,Arkansas,57.4,40,-1.5,58.9
AR-091,Miller County,Arkansas,62.7,27,-2,64.7
AR-093,Mississippi County,Arkansas,60.8,52,-0.7,61.5
AR-095,Monroe County,Arkansas,62,48,-0.8,62.8
AR-097,Montgomery County,Arkansas,59.1,23,-2.5,61.6
AR-099,Nevada County,Arkansas,60.8,16,-3.1,63.9
AR-101,Newton County,Arkansas,56.4,32,-2,58.4
AR-103,Ouachita County,Arkansas,60.8,15,-3.2,64
AR-105,Perry County,Arkansas,60.4,34,-1.8,62.2
AR-107,Phillips County,Arkansas,62.6,54,-0.6,63.2
AR-109,Pike County,Arkansas,59.8,19,-2.7,62.5
AR-111,Poinsett County,Arkansas,60.7,49,-0.8,61.5
AR-113,Polk County,Arkansas,58.2,23,-2.7,60.9
AR-115,Pope County,Arkansas,59.1,36,-1.5,60.6
AR-117,Prairie County,Arkansas,61.4,36,-1.4,62.8
AR-119,Pulaski County,Arkansas,61.2,38,-1.5,62.7
AR-121,Randolph County,Arkansas,58.2,40,-1.4,59.6
AR-123,St. Francis County,Arkansas,61.5,42,-1.1,62.6
AR-125,Saline County,Arkansas,60.5,29,-2,62.5
AR-127,Scott County,Arkansas,59,26,-2.3,61.3
AR-129,Searcy County,Arkansas,57.2,37,-1.6,58.8
AR-131,Sebastian County,Arkansas,60.3,34,-1.7,62
AR-133,Sevier County,Arkansas,60.7,21,-2.4,63.1
AR-135,Sharp County,Arkansas,57.6,39,-1.4,59
AR-137,Stone County,Arkansas,57.7,34,-1.6,59.3
AR-139,Union County,Arkansas,61.7,19,-2.5,64.2
AR-141,Van Buren County,Arkansas,58.1,34,-1.6,59.7
AR-143,Washington County,Arkansas,57.3,33,-2.1,59.4
AR-145,White County,Arkansas,60.4,37,-1.5,61.9
AR-147,Woodruff County,Arkansas,61,43,-1.1,62.1
AR-149,Yell County,Arkansas,60.2,35,-1.8,62
CA-001,Alameda County,California,63.5,105,2,61.5
CA-003,Alpine County,California,46.5,84,1,45.5
CA-005,Amador County,California,61.8,95,1.9,59.9
CA-007,Butte County,California,62.9,94,1.7,61.2
CA-009,Calaveras County,California,62.2,96,1.8,60.4
CA-011,Colusa County,California,64.5,98,1.8,62.7
CA-013,Contra Costa County,California,64.8,107,2.4,62.4
CA-015,Del Norte County,California,54.1,85,0.7,53.4
CA-017,El Dorado County,California,57.7,94,1.7,56
CA-019,Fresno County,California,59,107,2.4,56.6
CA-021,Glenn County,California,63.3,94,1.6,61.7
CA-023,Humboldt County,California,56.1,80,0.6,55.5
CA-025,Imperial County,California,77.2,107,3.4,73.8
CA-027,Inyo County,California,63.2,99,2.2,61
CA-029,Kern County,California,64.9,105,2.6,62.3
CA-031,Kings County,California,66.8,103,2.3,64.5
CA-033,Lake County,California,60.6,95,1.6,59
CA-035,Lassen County,California,49,81,1.1,47.9
CA-037,Los Angeles County,California,67,118,4.6,62.4
CA-039,Madera County,California,59.3,100,2,57.4
CA-041,Marin County,California,61,115,2.4,58.6
CA-043,Mariposa County,California,58.9,102,2,56.9
CA-045,Mendocino County,California,58.4,81,0.7,57.7
CA-047,Merced County,California,65.6,106,2.2,63.4
CA-049,Modoc County,California,49,91,1.8,47.2
CA-051,Mono County,California,45.7,75,0.6,45.1
CA-053,Monterey County,California,62.9,113,2.7,60.2
CA-055,Napa County,California,63.8,105,2.3,61.5
CA-057,Nevada County,California,55.6,85,1.3,54.3
CA-059,Orange County,California,71.3,125,5.8,65.5
CA-061,Placer County,California,57,89,1.3,55.7
CA-063,Plumas County,California,50.2,84,1.1,49.1
CA-065,Riverside County,California,72.2,110,3.5,68.7
CA-067,Sacramento County,California,65.2,91,1.3,63.9
CA-069,San Benito County,California,63.4,113,3,60.4
CA-071,San Bernardino County,California,69.4,107,3,66.4
CA-073,San Diego County,California,68.4,121,4.6,63.8
CA-075,San Francisco County,California,61.6,112,2.1,59.5
CA-077,San Joaquin County,California,65.2,99,1.7,63.5
CA-079,San Luis Obispo County,California,63.5,114,3,60.5
CA-081,San Mateo County,California,61.2,108,2.3,58.9
CA-083,Santa Barbara County,California,63,117,3.5,59.5
CA-085,Santa Clara County,California,63.2,111,2.7,60.5
CA-087,Santa Cruz County,California,62,114,2.8,59.2
CA-089,Shasta County,California,57.9,88,1.4,56.5
CA-091,Sierra County,California,50.2,86,1.2,49
CA-093,Siskiyou County,California,51.5,98,1.6,49.9
CA-095,Solano County,California,64.9,103,2,62.9
CA-097,Sonoma County,California,61.5,104,1.9,59.6
CA-099,Stanislaus County,California,64.9,99,1.8,63.1
CA-101,Sutter County,California,65.6,93,1.5,64.1
CA-103,Tehama County,California,61.6,86,1.2,60.4
CA-105,Trinity County,California,54.8,84,1.1,53.7
CA-107,Tulare County,California,57.4,104,2.2,55.2
CA-109,Tuolumne County,California,53.6,96,1.5,52.1
CA-111,Ventura County,California,62.6,116,3.8,58.8
CA-113,Yolo County,California,64.9,91,1.3,63.6
CA-115,Yuba County,California,63.6,89,1.4,62.2
CO-001,Adams County,Colorado,50.4,67,0.3,50.1
CO-003,Alamosa County,Colorado,45.2,84,1,44.2
CO-005,Arapahoe County,Colorado,50.1,65,0.3,49.8
CO-007,Archuleta County,Colorado,46.3,86,1.1,45.2
CO-009,Baca County,Colorado,54.6,62,-0,54.6
CO-011,Bent County,Colorado,54.6,73,0.7,53.9
CO-013,Boulder County,Colorado,46.3,71,0.8,45.5
CO-014,Broomfield County,Colorado,51.2,66,0.4,50.8
CO-015,Chaffee County,Colorado,40.9,85,0.9,40
CO-017,Cheyenne County,Colorado,52.6,72,0.5,52.1
CO-019,Clear Creek County,Colorado,39.2,72,0.7,38.5
CO-021,Conejos County,Colorado,42.7,86,0.9,41.8
CO-023,Costilla County,Colorado,44.3,90,1.2,43.1
CO-025,Crowley County,Colorado,53.2,82,1.1,52.1
CO-027,Custer County,Colorado,44.4,107,1.7,42.7
CO-029,Delta County,Colorado,49,102,2.1,46.9
CO-031,Denver County,Colorado,51.5,68,0.6,50.9
CO-033,Dolores County,Colorado,45.6,93,1.7,43.9
CO-035,Douglas County,Colorado,48.1,64,0,48.1
CO-037,Eagle County,Colorado,41.6,77,0.7,40.9
CO-039,Elbert County,Colorado,48.8,67,0.3,48.5
CO-041,El Paso County,Colorado,49.6,79,0.9,48.7
CO-043,Fremont County,Colorado,48.1,95,1.4,46.7
CO-045,Garfield County,Colorado,45.7,98,1.7,44
CO-047,Gilpin County,Colorado,41.6,77,0.9,40.7
CO-049,Grand County,Colorado,39.8,80,1,38.8
CO-051,Gunnison County,Colorado,41.4,90,1.2,40.2
CO-053,Hinsdale County,Colorado,38.4,92,1.5,36.9
CO-055,Huerfano County,Colorado,48.8,88,1.2,47.7
CO-057,Jackson County,Colorado,39.5,102,1.8,37.7
CO-059,Jefferson County,Colorado,47.7,70,0.5,47.2
CO-061,Kiowa County,Colorado,53.7,75,0.7,53.1
CO-063,Kit Carson County,Colorado,51.8,67,0.1,51.7
CO-065,Lake County,Colorado,37.3,80,0.9,36.4
CO-067,La Plata County,Colorado,47.1,91,1.4,45.7
CO-069,Larimer County,Colorado,43.9,80,1.2,42.7
CO-071,Las Animas County,Colorado,52.8,88,1.1,51.7
CO-073,Lincoln County,Colorado,50.6,68,0.2,50.4
CO-075,Logan County,Colorado,50.4,61,0.1,50.3
CO-077,Mesa County,Colorado,49.4,96,2,47.4
CO-079,Mineral County,Colorado,39.2,85,1.1,38.1
CO-081,Moffat County,Colorado,46.2,106,2,44.2
CO-083,Montezuma County,Colorado,50.5,94,1.4,49.1
CO-085,Montrose County,Colorado,49.4,100,2,47.4
CO-087,Morgan County,Colorado,50.4,76,0.8,49.6
CO-089,Otero County,Colorado,54.6,84,1.2,53.4
CO-091,Ouray County,Colorado,43.6,94,1.7,41.9
CO-093,Park County,Colorado,40.6,76,0.5,40.1
CO-095,Phillips County,Colorado,51,67,0.5,50.5
CO-097,Pitkin County,Colorado,40.3,85,1,39.3
CO-099,Prowers County,Colorado,54.6,60,0.1,54.5
CO-101,Pueblo County,Colorado,53.5,83,1.1,52.4
CO-103,Rio Blanco County,Colorado,46.6,104,2,44.6
CO-105,Rio Grande County,Colorado,42.2,80,0.9,41.3
CO-107,Routt County,Colorado,42.2,96,1.5,40.7
CO-109,Saguache County,Colorado,42.7,94,1.4,41.3
CO-111,San Juan County,Colorado,37.3,97,1.9,35.4
CO-113,San Miguel County,Colorado,47,96,1.9,45.1
CO-115,Sedgwick County,Colorado,50.5,58,-0.1,50.6
CO-117,Summit County,Colorado,37.8,71,0.6,37.2
CO-119,Teller County,Colorado,42.6,78,0.6,42
CO-121,Washington County,Colorado,51.1,76,0.7,50.4
CO-123,Weld County,Colorado,49.7,76,0.9,48.8
CO-125,Yuma County,Colorado,52.2,73,0.8,51.4
CT-001,Fairfield County,Connecticut,50.6,25,-1.7,52.3
CT-003,Hartford County,Connecticut,50.3,41,-0.9,51.2
CT-005,Litchfield County,Connecticut,47.8,37,-1.2,49
CT-007,Middlesex County,Connecticut,51.1,41,-0.8,51.9
CT-009,New Haven County,Connecticut,50.8,37,-1.2,52
CT-011,New London County,Connecticut,51.1,44,-0.6,51.7
CT-013,Tolland County,Connecticut,49.7,47,-0.6,50.3
CT-015,Windham County,Connecticut,49.6,40,-0.8,50.4
DE-001,Kent County,Delaware,56.1,56,0,56.1
DE-003,New Castle County,Delaware,55.4,54,-0.1,55.5
DE-005,Sussex County,Delaware,56.6,48,-0.4,57
FL-001,Alachua County,Florida,69.6,43,-0.9,70.5
FL-003,Baker County,Florida,67.4,35,-1.4,68.8
FL-005,Bay County,Florida,67.4,30,-1.5,68.9
FL-007,Bradford County,Florida,68.6,37,-1.3,69.9
FL-009,Brevard County,Florida,74.5,51,-0.2,74.7
FL-011,Broward County,Florida,77,54,0.2,76.8
FL-013,Calhoun County,Florida,66.4,31,-1.6,68
FL-015,Charlotte County,Florida,74.9,46,-0.5,75.4
FL-017,Citrus County,Florida,70.9,40,-1.2,72.1
FL-019,Clay County,Florida,69.2,40,-1.2,70.4
FL-021,Collier County,Florida,76.6,47,-0.3,76.9
FL-023,Columbia County,Florida,67.9,41,-1.1,69
FL-027,DeSoto County,Florida,73.8,44,-0.8,74.6
FL-029,Dixie County,Florida,69.2,44,-1,70.2
FL-031,Duval County,Florida,68.9,39,-1.2,70.1
FL-033,Escambia County,Florida,66.2,24,-2,68.2
FL-035,Flagler County,Florida,71.4,46,-0.5,71.9
FL-037,Franklin County,Florida,68.2,36,-1.3,69.5
FL-039,Gadsden County,Florida,65.5,17,-2.5,68
FL-041,Gilchrist County,Florida,69,45,-0.9,69.9
FL-043,Glades County,Florida,74.1,37,-1.2,75.3
FL-045,Gulf County,Florida,67.9,40,-0.9,68.8
FL-047,Hamilton County,Florida,66.9,34,-1.3,68.2
FL-049,Hardee County,Florida,73.8,53,-0.2,74
FL-051,Hendry County,Florida,75.4,45,-0.6,76
FL-053,Hernando County,Florida,71.4,39,-1.1,72.5
FL-055,Highlands County,Florida,73.4,39,-1.1,74.5
FL-057,Hillsborough County,Florida,73.6,50,-0.2,73.8
FL-059,Holmes County,Florida,65.2,25,-2.1,67.3
FL-061,Indian River County,Florida,74.1,46,-0.5,74.6
FL-063,Jackson County,Florida,65.8,23,-2.1,67.9
FL-065,Jefferson County,Florida,67.1,35,-1.4,68.5
FL-067,Lafayette County,Florida,68,41,-1.2,69.2
FL-069,Lake County,Florida,72,47,-0.6,72.6
FL-071,Lee County,Florida,75.7,45,-0.5,76.2
FL-073,Leon County,Florida,66.5,26,-1.8,68.3
FL-075,Levy County,Florida,70.4,53,-0.5,70.9
FL-077,Liberty County,Florida,66.6,29,-1.7,68.3
FL-079,Madison County,Florida,67,37,-1.2,68.2
FL-081,Manatee County,Florida,73.8,47,-0.5,74.3
FL-083,Marion County,Florida,71.1,51,-0.4,71.5
FL-085,Martin County,Florida,74.9,38,-0.9,75.8
FL-086,Miami-Dade County,Florida,77.1,48,-0.1,77.2
FL-087,Monroe County,Florida,77.6,42,-0.2,77.8
FL-089,Nassau County,Florida,67.9,40,-1.2,69.1
FL-091,Okaloosa County,Florida,65.9,25,-1.9,67.8
FL-093,Okeechobee County,Florida,73.4,30,-1.3,74.7
FL-095,Orange County,Florida,73.2,47,-0.6,73.8
FL-097,Osceola County,Florida,73.3,38,-1,74.3
FL-099,Palm Beach County,Florida,76.1,50,-0.2,76.3
FL-101,Pasco County,Florida,72.4,50,-0.5,72.9
FL-103,Pinellas County,Florida,74.4,50,-0.3,74.7
FL-105,Polk County,Florida,73.3,46,-0.6,73.9
FL-107,Putnam County,Florida,70.4,44,-0.9,71.3
FL-109,St. Johns County,Florida,70.4,43,-1,71.4
FL-111,St. Lucie County,Florida,74.5,39,-0.9,75.4
FL-113,Santa Rosa County,Florida,66,24,-2.1,68.1
FL-115,Sarasota County,Florida,74.6,49,-0.3,74.9
FL-117,Seminole County,Florida,73.3,51,-0.3,73.6
FL-119,Sumter County,Florida,71.2,41,-1,72.2
FL-121,Suwannee County,Florida,67.6,36,-1.3,68.9
FL-123,Taylor County,Florida,68,36,-1.3,69.3
FL-125,Union County,Florida,68.3,39,-1.2,69.5
FL-127,Volusia County,Florida,72.7,54,-0.1,72.8
FL-129,Wakulla County,Florida,67.2,29,-1.9,69.1
FL-131,Walton County,Florida,66,27,-1.7,67.7
FL-133,Washington County,Florida,65.7,22,-2.1,67.8
GA-001,Appling County,Georgia,63.9,16,-2.9,66.8
GA-003,Atkinson County,Georgia,65,31,-1.9,66.9
GA-005,Bacon County,Georgia,64.7,24,-2.2,66.9
GA-007,Baker County,Georgia,65.2,27,-1.9,67.1
GA-009,Baldwin County,Georgia,62.2,34,-1.7,63.9
GA-011,Banks County,Georgia,59.5,36,-1.4,60.9
GA-013,Barrow County,Georgia,59.5,32,-1.6,61.1
GA-015,Bartow County,Georgia,60.1,48,-0.7,60.8
GA-017,Ben Hill County,Georgia,64.1,30,-1.9,66
GA-019,Berrien County,Georgia,64.9,33,-1.8,66.7
GA-021,Bibb County,Georgia,62.4,32,-1.7,64.1
GA-023,Bleckley County,Georgia,63.3,33,-1.9,65.2
GA-025,Brantley County,Georgia,65.4,28,-2,67.4
GA-027,Brooks County,Georgia,66,35,-1.4,67.4
GA-029,Bryan County,Georgia,65.5,31,-1.7,67.2
GA-031,Bulloch County,Georgia,64,27,-1.9,65.9
GA-033,Burke County,Georgia,62.6,37,-1.5,64.1
GA-035,Butts County,Georgia,60.9,37,-1.7,62.6
GA-037,Calhoun County,Georgia,64.5,25,-2.1,66.6
GA-039,Camden County,Georgia,67.4,35,-1.3,68.7
GA-043,Candler County,Georgia,63.8,28,-1.9,65.7
GA-045,Carroll County,Georgia,59.6,40,-1,60.6
GA-047,Catoosa County,Georgia,59.4,49,-0.6,60
GA-049,Charlton County,Georgia,66.6,34,-1.5,68.1
GA-051,Chatham County,Georgia,66.2,35,-1.4,67.6
GA-053,Chattahoochee County,Georgia,62.9,26,-2.1,65
GA-055,Chattooga County,Georgia,59.5,43,-1.2,60.7
GA-057,Cherokee County,Georgia,59.1,41,-1.1,60.2
GA-059,Clarke County,Georgia,59.6,28,-1.9,61.5
GA-061,Clay County,Georgia,64.1,25,-2.2,66.3
GA-063,Clayton County,Georgia,60.3,32,-1.7,62
GA-065,Clinch County,Georgia,65.7,30,-1.9,67.6
GA-067,Cobb County,Georgia,59.8,43,-1,60.8
GA-069,Coffee County,Georgia,64.5,31,-2,66.5
GA-071,Colquitt County,Georgia,64.7,26,-2.1,66.8
GA-073,Columbia County,Georgia,61.9,39,-1.5,63.4
GA-075,Cook County,Georgia,65.1,31,-1.8,66.9
GA-077,Coweta County,Georgia,59.9,29,-2,61.9
GA-079,Crawford County,Georgia,62,27,-2,64
GA-081,Crisp County,Georgia,63.8,35,-1.6,65.4
GA-083,Dade County,Georgia,58.5,43,-1.3,59.8
GA-085,Dawson County,Georgia,57.7,37,-1.3,59
GA-087,Decatur County,Georgia,65.5,22,-2.3,67.8
GA-089,DeKalb County,Georgia,59.9,37,-1.4,61.3
GA-091,Dodge County,Georgia,63.1,19,-2.5,65.6
GA-093,Dooly County,Georgia,63.5,37,-1.6,65.1
GA-095,Dougherty County,Georgia,64.8,31,-2,66.8
GA-097,Douglas County,Georgia,59.8,42,-1.1,60.9
GA-099,Early County,Georgia,64.9,25,-2.1,67
GA-101,Echols County,Georgia,66.3,34,-1.5,67.8
GA-103,Effingham County,Georgia,64.4,29,-1.7,66.1
GA-105,Elbert County,Georgia,59.6,28,-1.8,61.4
GA-107,Emanuel County,Georgia,63.3,34,-1.8,65.1
GA-109,Evans County,Georgia,64.2,22,-2.4,66.6
GA-111,Fannin County,Georgia,55.5,39,-1.4,56.9
GA-113,Fayette County,Georgia,59.9,26,-2.2,62.1
GA-115,Floyd County,Georgia,60,45,-1,61
GA-117,Forsyth County,Georgia,58.5,36,-1.5,60
GA-119,Franklin County,Georgia,59.4,31,-1.6,61
GA-121,Fulton County,Georgia,59.7,36,-1.4,61.1
GA-123,Gilmer County,Georgia,56.6,36,-1.4,58
GA-125,Glascock County,Georgia,61.6,31,-1.8,63.4
GA-127,Glynn County,Georgia,67.2,34,-1.5,68.7
GA-129,Gordon County,Georgia,59.9,47,-0.9,60.8
GA-131,Grady County,Georgia,65.6,25,-2,67.6
GA-133,Greene County,Georgia,60.7,32,-1.7,62.4
GA-135,Gwinnett County,Georgia,59.2,34,-1.6,60.8
GA-137,Habersham County,Georgia,57.9,39,-1.2,59.1
GA-139,Hall County,Georgia,58.8,37,-1.4,60.2
GA-141,Hancock County,Georgia,61.5,32,-1.7,63.2
GA-143,Haralson County,Georgia,59,42,-0.9,59.9
GA-145,Harris County,Georgia,61.4,28,-2,63.4
GA-147,Hart County,Georgia,59.2,26,-1.8,61
GA-149,Heard County,Georgia,60.4,38,-1.2,61.6
GA-151,Henry County,Georgia,60.5,32,-1.8,62.3
GA-153,Houston County,Georgia,63.3,37,-1.5,64.8
GA-155,Irwin County,Georgia,64.3,32,-1.8,66.1
GA-157,Jackson County,Georgia,59.4,31,-1.8,61.2
GA-159,Jasper County,Georgia,61.1,39,-1.3,62.4
GA-161,Jeff Davis County,Georgia,63.3,15,-3,66.3
GA-163,Jefferson County,Georgia,62.1,35,-1.7,63.8
GA-165,Jenkins County,Georgia,63.1,37,-1.4,64.5
GA-167,Johnson County,Georgia,62.6,23,-2.1,64.7
GA-169,Jones County,Georgia,61.9,36,-1.6,63.5
GA-171,Lamar County,Georgia,60.7,23,-2.2,62.9
GA-173,Lanier County,Georgia,65.3,34,-1.8,67.1
GA-175,Laurens County,Georgia,62.8,16,-2.5,65.3
GA-177,Lee County,Georgia,64.1,28,-2,66.1
GA-179,Liberty County,Georgia,65.9,31,-1.7,67.6
GA-181,Lincoln County,Georgia,61.1,33,-1.6,62.7
GA-183,Long County,Georgia,65.2,23,-2.2,67.4
GA-185,Lowndes County,Georgia,66,35,-1.4,67.4
GA-187,Lumpkin County,Georgia,56.8,39,-1.4,58.2
GA-189,McDuffie County,Georgia,61.4,34,-1.5,62.9
GA-191,McIntosh County,Georgia,67.3,36,-1.3,68.6
GA-193,Macon County,Georgia,62.7,30,-2,64.7
GA-195,Madison County,Georgia,59.2,27,-1.9,61.1
GA-197,Marion County,Georgia,62,21,-2.4,64.4
GA-199,Meriwether County,Georgia,60.1,21,-2.4,62.5
GA-201,Miller County,Georgia,65.3,25,-2.1,67.4
GA-205,Mitchell County,Georgia,65.1,26,-2.1,67.2
GA-207,Monroe County,Georgia,61.3,28,-1.9,63.2
GA-209,Montgomery County,Georgia,62.8,12,-3.2,66
GA-211,Morgan County,Georgia,60.6,37,-1.5,62.1
GA-213,Murray County,Georgia,59.1,48,-0.8,59.9
